,city,job_title,company_name,location,summary,salary,og_salary_period
1899,san francisco,laboratory operator,emerald cloud lab,south san francisco  ca, through the ecl  the resulting experimental data is accessible in perpetuity  detailed metadata is linked and explorable  and investigators are equipped with a   ,,
1900,san francisco,senior front end engineer,domino data lab,san francisco  ca, desire to meet world class data scientists and grok how they work  our platform helps data science teams accelerate research  increase collaboration  and   ,,
1901,san francisco,principal   senior scientist ii  immunogenicity,biomarin pharmaceutical inc ,san rafael  ca, strong analytical skills and proficient at data analysis and interpretation  analyze and interpret immunogenicity data from nonclinical and clinical studies to   ,,
1902,san francisco,manager scientific,bayinfotech,foster city  ca, slide decks  and ensure correct positioning and relevant messaging in these tools to optimize access • work with asian medical scientists to understand payer   ,,
1903,san francisco,sr  manager manager of statistical programming,fibrogen  inc ,san francisco  ca, participate in crf design  database review  data management plan  data review  data validation procedures  and review of data listings    ,,
1904,san francisco,nsbe 2017 national convention: professional,visa,foster city  ca, strong research experiences and publication record in machine learning and or data mining  good understanding of systems and infrastructure including storage    ,,
1905,san francisco,scientist  chemistry job,merck,south san francisco  ca, acquisition and interpretation of analytical data such as nmr and lc ms  using available data sets and in silico tools to generate novel  testable hypotheses   ,,
1906,san francisco,senior product manager europe,secret sauce partners  inc ,san francisco  ca, you do this by performing usability tests in person and online as well as work with data scientists to analyze consumer behavior from web analytics data    ,,
1907,san francisco,data scientist,showpad,san francisco  ca, key responsibilities as a data scientist at showpad  as a data scientist  you will be a part of the data intelligence team and work with product managers    ,,
1908,san francisco,full stack developer,grid dynamics,san francisco  ca, big data  real time analytics and personalization  our global technical team consists of exceptionally educated  experienced and passionate engineers    ,,
1909,san francisco,product data science leader  manager   senior manager ,proteus digital health,redwood city  ca, propose and develop solutions independently and lead a group of other data scientists  drive the collection and curation of new data and the refinement of   ,,
